FID,id,nom,desserte,pmr,ascenseur,escalator,gid,last_update,last_update_fme,the_geom,adresse,localise_face_a_adresse,commune,insee
tcl_sytral.tclarret.41020,41020,Meyzieu Mendes France,85A:A,true,false,false,15667,2024-09-23T03:02:12,2024-09-23T06:00:18,POINT (4.990576539413739 45.76566761864239),4 BOULEVARD PIERRE MENDES FRANCE,true,Meyzieu,69282
tcl_sytral.tclarret.41059,41059,Molinette,S9B:A,false,false,false,15671,2024-09-23T03:02:12,2024-09-23T06:00:18,POINT (4.790416501722161 45.704624722528294),4 CHEMIN DE LA MOLINETTE,true,Saint-Genis-Laval,69204
tcl_sytral.tclarret.41061,41061,Molinette - Montlouis,S9B:A,false,false,false,15672,2024-09-23T03:02:12,2024-09-23T06:00:18,POINT (4.786567200695716 45.70930457478143),55 CHEMIN DE LA MOLINETTE,true,Saint-Genis-Laval,69204
tcl_sytral.tclarret.41062,41062,Moly,"S9B:A,S9B:R",true,false,false,15673,2024-09-23T03:02:12,2024-09-23T06:00:18,POINT (4.784595553281802 45.70648874972182),29 CHEMIN DE MOLY,true,Saint-Genis-Laval,69204
tcl_sytral.tclarret.41063,41063,Allee Dubost,S9B:R,true,false,false,15674,2024-09-23T03:02:12,2024-09-23T06:00:18,POINT (4.785017473857693 45.704905727498634),1 CHEMIN DE MOLY,false,Saint-Genis-Laval,69204
tcl_sytral.tclarret.41074,41074,Rond Point d'Alaï,"73D:A,73E:A,C24D:A,C24E:A",true,false,false,15677,2024-09-23T03:02:12,2024-09-23T06:00:18,POINT (4.765088147429074 45.750498557662745),PLACE D ALAI,false,Tassin-la-Demi-Lune,69244
tcl_sytral.tclarret.41075,41075,Rond Point d'Alaï,"73D:R,73E:R,C24D:R,C24E:R",true,false,false,15678,2024-09-23T03:02:12,2024-09-23T06:00:18,POINT (4.765338226677436 45.75046956431467),PLACE D ALAI,false,Tassin-la-Demi-Lune,69244
tcl_sytral.tclarret.46880,46880,College Evariste Galois,"85A:R,95A:R",false,false,false,16560,2024-09-23T03:02:12,2024-09-23T06:00:19,POINT (4.993450046689069 45.771131888378214),BOULEVARD DU 18 JUIN 1940,false,Meyzieu,69282
tcl_sytral.tclarret.46881,46881,Meyzieu Ch.De Gaulle,95A:A,false,false,false,16561,2024-09-23T03:02:12,2024-09-23T06:00:19,POINT (5.004711052856273 45.7665139785995),72 RUE DE LA REPUBLIQUE,false,Meyzieu,69282
tcl_sytral.tclarret.41076,41076,Chemin de la Poterie,"73D:A,C24D:A",true,false,false,15679,2024-09-23T03:02:12,2024-09-23T06:00:18,POINT (4.761003155731408 45.74903952034349),10 CHEMIN DE LA POTERIE,false,Francheville,69089
tcl_sytral.tclarret.41077,41077,Chemin de la Poterie,"73D:R,C24D:R",true,false,false,15680,2024-09-23T03:02:12,2024-09-23T06:00:18,POINT (4.761125221178383 45.749402590276404),11 CHEMIN DE LA POTERIE,false,Francheville,69089
tcl_sytral.tclarret.41094,41094,Brunier - Guyot,S5A:R,false,false,false,15681,2024-09-23T03:02:12,2024-09-23T06:00:18,POINT (4.831250086569436 45.79056197931256),29 RUE GUYOT,false,Caluire-et-Cuire,69034
tcl_sytral.tclarret.41095,41095,Brunier - Guyot,S5A:A,false,false,false,15682,2024-09-23T03:02:12,2024-09-23T06:00:18,POINT (4.831643497709464 45.7913915224656),91 RUE PIERRE BRUNIER,false,Caluire-et-Cuire,69034
tcl_sytral.tclarret.41096,41096,Pierre Brunier,S5A:A,false,false,false,15683,2024-09-23T03:02:12,2024-09-23T06:00:18,POINT (4.830608027391401 45.7892400105638),69 RUE PIERRE BRUNIER,false,Caluire-et-Cuire,69034
tcl_sytral.tclarret.46264,46264,Ste-Foy Place Saint Luc,"6A:A,6A:R",false,false,false,16337,2024-09-23T03:02:12,2024-09-23T06:00:19,POINT (4.800624266306288 45.74866140928397),51 BOULEVARD DES PROVINCES,false,Sainte-Foy-lès-Lyon,69202
tcl_sytral.tclarret.46266,46266,Republique Pierre Benite,"15C:A,17C:A",true,false,false,16338,2024-09-23T03:02:12,2024-09-23T06:00:19,POINT (4.828052569234984 45.703016681381136),3 AVENUE DE HAUTE ROCHE,false,Pierre-Bénite,69152
tcl_sytral.tclarret.46267,46267,Republique Pierre Benite,"15C:R,17C:R",true,false,false,16339,2024-09-23T03:02:12,2024-09-23T06:00:19,POINT (4.828118614482213 45.703022685150465),3 AVENUE DE HAUTE ROCHE,true,Pierre-Bénite,69152
tcl_sytral.tclarret.46310,46310,Debourg,"60A:R,64A:A",false,false,false,16352,2024-09-23T03:02:12,2024-09-23T06:00:19,POINT (4.835824389106364 45.73131943632292),85 AVENUE DEBOURG,false,Lyon 7e Arrondissement,69387
tcl_sytral.tclarret.46311,46311,Jean Vallier,64A:R,false,false,false,16353,2024-09-23T03:02:12,2024-09-23T06:00:19,POINT (4.839213358981728 45.734081426970526),21 AVENUE JEAN FRANCOIS RACLET,false,Lyon 7e Arrondissement,69387
tcl_sytral.tclarret.46312,46312,Parilly,"111A:A,111A:R,112A:A,112A:R,113:A,113:R",true,false,false,16354,2024-09-23T03:02:12,2024-09-23T06:00:19,POINT (4.887447422248601 45.720060380564185),4 PLACE JULES GRANDCLEMENT,false,Vénissieux,69259
tcl_sytral.tclarret.46314,46314,Lamartine,28A:A,false,false,false,16355,2024-09-23T03:02:12,2024-09-23T06:00:19,POINT (5.019227003159994 45.74003520416998),14 RUE LAMARTINE,false,Genas,69277
tcl_sytral.tclarret.46315,46315,Lamartine,28A:R,false,false,false,16356,2024-09-23T03:02:12,2024-09-23T06:00:19,POINT (5.019445951809227 45.74017517115929),16 RUE LAMARTINE,false,Genas,69277
tcl_sytral.tclarret.46318,46318,Genas Place Jean Jaures,"28A:R,48B:A",false,false,false,16357,2024-09-23T03:02:12,2024-09-23T06:00:19,POINT (5.017130900138708 45.73854821508037),4 RUE LAMARTINE,false,Genas,69277
tcl_sytral.tclarret.46471,46471,Seigliere - Jaures,29A:R,false,false,false,16464,2024-09-23T03:02:12,2024-09-23T06:00:19,POINT (5.01906988770331 45.74650112451727),97 RUE JEAN JAURES,false,Genas,69277
tcl_sytral.tclarret.46735,46735,Saxe - Lafayette,"27A:R,C13B:A,C13B:R,C14A:A,C3A:R",true,false,false,16541,2024-09-23T03:02:12,2024-09-23T06:00:19,POINT (4.844393267551288 45.76364711245002),19 COURS LAFAYETTE,false,Lyon 6e Arrondissement,69386
tcl_sytral.tclarret.46762,46762,Craponne Val d'Yzeron,"73D:A,73E:A",false,false,false,16542,2024-09-23T03:02:12,2024-09-23T06:00:19,POINT (4.715698101850089 45.737800800263415),24 RUE DU 8 MAI 1945,false,Craponne,69069
tcl_sytral.tclarret.46877,46877,Meyzieu Centre Aquatique,95A:R,false,false,false,16558,2024-09-23T03:02:12,2024-09-23T06:00:19,POINT (5.0121360539208775 45.7697409401649),13 RUE JEAN JAURES,false,Meyzieu,69282
tcl_sytral.tclarret.46878,46878,Meyzieu Bascule,85A:A,false,false,false,16559,2024-09-23T03:02:12,2024-09-23T06:00:19,POINT (4.996115081911822 45.766131953232396),9 RUE GAMBETTA,false,Meyzieu,69282
tcl_sytral.tclarret.42356,42356,Vassieux Centre,"S5A:A,S5A:R",false,false,false,15785,2024-09-23T03:02:12,2024-09-23T06:00:18,POINT (4.864748148780498 45.79802777898146),7 CHEMIN DE BEL AIR,true,Caluire-et-Cuire,69034
tcl_sytral.tclarret.42361,42361,MJC Ctre choregraphique,C5A:R,true,false,false,15786,2024-09-23T03:02:12,2024-09-23T06:00:18,POINT (4.901176879851247 45.814128490815776),32 AVENUE GENERAL LECLERC,true,Rillieux-la-Pape,69286
tcl_sytral.tclarret.42362,42362,College P. Emile Victor,C5A:A,true,false,false,15787,2024-09-23T03:02:12,2024-09-23T06:00:18,POINT (4.904938832569455 45.81680694872481),18 AVENUE GENERAL LECLERC,true,Rillieux-la-Pape,69286
tcl_sytral.tclarret.42363,42363,College P. Emile Victor,C5A:R,true,false,false,15788,2024-09-23T03:02:12,2024-09-23T06:00:18,POINT (4.905194813317359 45.81669245114509),18 AVENUE GENERAL LECLERC,false,Rillieux-la-Pape,69286
tcl_sytral.tclarret.45884,45884,Gare Part-Dieu Villette,"T3:R,T4A:R",true,false,false,16194,2024-09-23T03:02:12,2024-09-23T06:00:19,POINT (4.861976453227631 45.760795188741966),53 RUE DE LA VILLETTE,true,Lyon 3e Arrondissement,69383
tcl_sytral.tclarret.46022,46022,Brotteaux,"302A:A,302A:R",true,false,false,16222,2024-09-23T03:02:12,2024-09-23T06:00:19,POINT (4.859497367265485 45.76691597445509),13 PLACE JULES FERRY,false,Lyon 6e Arrondissement,69386
tcl_sytral.tclarret.46023,46023,Brotteaux,302A:R,true,false,false,16223,2024-09-23T03:02:12,2024-09-23T06:00:19,POINT (4.859365997733374 45.76685591743034),13 PLACE JULES FERRY,false,Lyon 6e Arrondissement,69386
tcl_sytral.tclarret.47294,47294,Petite Guille,T6:R,true,false,false,16730,2024-09-23T03:02:12,2024-09-23T06:00:19,POINT (4.858844472698663 45.73107538625134),5 RUE HENRI BARBUSSE,false,Lyon 8e Arrondissement,69388
tcl_sytral.tclarret.42374,42374,La Velette,C5A:R,true,false,false,15789,2024-09-23T03:02:12,2024-09-23T06:00:18,POINT (4.905415580853472 45.814887735897074),20 AVENUE GENERAL LECLERC,false,Rillieux-la-Pape,69286
tcl_sytral.tclarret.42376,42376,Margnolles - Pasteur,"C13B:A,S5A:A",true,false,false,15790,2024-09-23T03:02:12,2024-09-23T06:00:18,POINT (4.837838336020545 45.78529494462052),32 RUE DE MARGNOLLES,false,Caluire-et-Cuire,69034
tcl_sytral.tclarret.42377,42377,Margnolles - Pasteur,"C13B:R,S5A:R",true,false,false,15791,2024-09-23T03:02:12,2024-09-23T06:00:18,POINT (4.838039068837489 45.78542000151075),32 RUE DE MARGNOLLES,true,Caluire-et-Cuire,69034
tcl_sytral.tclarret.42378,42378,Jean Monnet,S5A:A,true,false,false,15792,2024-09-23T03:02:12,2024-09-23T06:00:18,POINT (4.84059612568938 45.790030965435804),380 AVENUE JEAN MONNET,true,Caluire-et-Cuire,69034
tcl_sytral.tclarret.42379,42379,Jean Monnet,S5A:R,true,false,false,15793,2024-09-23T03:02:12,2024-09-23T06:00:18,POINT (4.8413410375053205 45.78946996252293),380 AVENUE JEAN MONNET,false,Caluire-et-Cuire,69034
tcl_sytral.tclarret.42434,42434,Descartes,"37A:A,69A:R,C17A:A",true,false,false,15794,2024-09-23T03:02:12,2024-09-23T06:00:18,POINT (4.872633213457056 45.77630797387629),52 AVENUE ROGER SALENGRO,true,Villeurbanne,69266
tcl_sytral.tclarret.42436,42436,Polaris,"111A:A,54B:A",true,false,false,15795,2024-09-23T03:02:12,2024-09-23T06:00:18,POINT (4.895735731400335 45.66810710556595),28 AVENUE DE CORBETTA,false,Corbas,69273
tcl_sytral.tclarret.42515,42515,Mairie de Sainte Foy,C19A:R,true,false,false,15806,2024-09-23T03:02:12,2024-09-23T06:00:18,POINT (4.799074358669827 45.73501656380418),4 CHEMIN DE MONTRAY,false,Sainte-Foy-lès-Lyon,69202
tcl_sytral.tclarret.42516,42516,La Graviere de Beaunant,"14B:R,C19A:A",true,false,false,15807,2024-09-23T03:02:12,2024-09-23T06:00:18,POINT (4.7796290133813795 45.73391144095008),10 AVENUE DE LIMBURG,false,Sainte-Foy-lès-Lyon,69202
tcl_sytral.tclarret.42517,42517,La Graviere de Beaunant,"14B:A,C19A:R",true,false,false,15808,2024-09-23T03:02:12,2024-09-23T06:00:18,POINT (4.779718032963974 45.73417953119841),9 AVENUE DE LIMBURG,false,Sainte-Foy-lès-Lyon,69202
tcl_sytral.tclarret.42534,42534,Constant,C8A:A,true,false,false,15809,2024-09-23T03:02:12,2024-09-23T06:00:18,POINT (4.888402361046938 45.74557819468267),217 AVENUE LACASSAGNE,true,Lyon 3e Arrondissement,69383
tcl_sytral.tclarret.42715,42715,Chemin de Revaison,62A:R,true,false,false,15849,2024-09-23T03:02:12,2024-09-23T06:00:18,POINT (4.916279117680783 45.70433505213825),82 RUE DES ETATS UNIS,false,Saint-Priest,69290
tcl_sytral.tclarret.46973,46973,Reydellet - Les Arcs,11B:A,false,false,false,16578,2024-09-23T03:02:12,2024-09-23T06:00:19,POINT (4.752306367362241 45.70486692701093),BOULEVARD PHILIPPE REYDELLET,true,Chaponost,69043
tcl_sytral.tclarret.46974,46974,Reydellet - Les Arcs,11B:R,false,false,false,16579,2024-09-23T03:02:12,2024-09-23T06:00:19,POINT (4.752231434287479 45.70483091761003),BOULEVARD PHILIPPE REYDELLET,false,Chaponost,69043
tcl_sytral.tclarret.46975,46975,Claudius Collonge,"63A:A,S1A:R",true,false,false,16580,2024-09-23T03:02:12,2024-09-23T06:00:19,POINT (4.821807364360801 45.7477113052654),18 COURS SUCHET,false,Lyon 2e Arrondissement,69382
tcl_sytral.tclarret.45883,45883,Gare Part-Dieu Villette,T4A:A,true,false,false,16193,2024-09-23T03:02:12,2024-09-23T06:00:19,POINT (4.861934058659692 45.760796142376435),53 RUE DE LA VILLETTE,false,Lyon 3e Arrondissement,69383
tcl_sytral.tclarret.955,955,Foucaud - Picasso,57A:R,true,false,false,18250,2024-09-23T03:02:12,2024-09-23T06:00:17,POINT (4.921028478992012 45.774599052145206),27 RUE JEAN FOUCAUD,true,Vaulx-en-Velin,69256
tcl_sytral.tclarret.37301,37301,Gare de Vénissieux,62A:R,true,false,false,18238,2024-09-23T03:02:12,2024-09-23T06:00:18,POINT (4.88848247058692 45.7062495624576),1 RUE DES COMBATS DU 24 AOUT 1944,false,Vénissieux,69259
tcl_sytral.tclarret.3055,3055,Vaulx HDV Campus,57A:A,true,false,false,18251,2024-09-23T03:02:12,2024-09-23T06:00:17,POINT (4.921395197758269 45.7768128123316),2 AVENUE GEORGES DIMITROV,false,Vaulx-en-Velin,69256
tcl_sytral.tclarret.10346,10346,Halle Tony Garnier,60A:R,true,false,false,18223,2024-09-23T03:02:12,2024-09-23T06:00:18,POINT (4.82419201736972 45.731348204647695),2 AVENUE TONY GARNIER,true,Lyon 7e Arrondissement,69387
tcl_sytral.tclarret.10347,10347,Halle Tony Garnier,60A:A,true,false,false,18224,2024-09-23T03:02:12,2024-09-23T06:00:18,POINT (4.823895068564221 45.7313187828108),2 AVENUE TONY GARNIER,false,Lyon 7e Arrondissement,69387
tcl_sytral.tclarret.10877,10877,Fourvière,"345B:A,345B:R",false,false,false,18200,2024-09-23T03:02:12,2024-09-23T06:00:18,POINT (4.821639210482719 45.76207226149171),2 PLACE DE FOURVIERE,false,Lyon 5e Arrondissement,69385
tcl_sytral.tclarret.10884,10884,Minimes Théatres Romains,"345B:A,345B:R",false,false,false,18201,2024-09-23T03:02:12,2024-09-23T06:00:18,POINT (4.821171309692938 45.75842627103183),1 RUE DE L ANTIQUAILLE,false,Lyon 5e Arrondissement,69385
tcl_sytral.tclarret.10941,10941,A. Pare-Laennec,34A:A,false,false,false,18225,2024-09-23T03:02:12,2024-09-23T06:00:18,POINT (4.884233964768691 45.737283123550064),35 BOULEVARD AMBROISE PARE,false,Lyon 8e Arrondissement,69388
tcl_sytral.tclarret.11315,11315,Gare de Vénissieux,"87A:A,87A:R",true,false,false,18226,2024-09-23T03:02:12,2024-09-23T06:00:18,POINT (4.888316628015826 45.706396905965434),1 BOULEVARD AMBROISE CROIZAT,false,Vénissieux,69259
tcl_sytral.tclarret.11330,11330,Langevin,93A:R,false,false,false,18227,2024-09-23T03:02:12,2024-09-23T06:00:18,POINT (4.881560596095026 45.70190359354053),3 RUE EMILE ZOLA,false,Vénissieux,69259
tcl_sytral.tclarret.11332,11332,Venissieux Emile Zola,93A:R,false,false,false,18228,2024-09-23T03:02:12,2024-09-23T06:00:18,POINT (4.886287082884202 45.702797544193906),25 RUE EMILE ZOLA,false,Vénissieux,69259
tcl_sytral.tclarret.11857,11857,St Fons Mairie,60A:A,true,false,false,18229,2024-09-23T03:02:12,2024-09-23T06:00:18,POINT (4.852990584177658 45.70913556220261),25 RUE CHARLES PLASSE,true,Saint-Fons,69199
tcl_sytral.tclarret.31896,31896,Stade de Gerland Le LOU,60A:R,true,false,false,18230,2024-09-23T03:02:12,2024-09-23T06:00:18,POINT (4.830009155378938 45.72669153490942),36 AVENUE TONY GARNIER,false,Lyon 7e Arrondissement,69387
tcl_sytral.tclarret.32365,32365,St Remy,66B:A,false,false,false,14984,2024-09-23T03:02:12,2024-09-23T06:00:18,POINT (4.785885904480415 45.79826726859172),16 AVENUE GENERAL DE GAULLE,true,Champagne-au-Mont-d'Or,69040
tcl_sytral.tclarret.34416,34416,Gare de Vénissieux,"54B:A,54B:R",true,false,false,18231,2024-09-23T03:02:12,2024-09-23T06:00:18,POINT (4.888555890054443 45.706292448378036),RUE DES COMBATS DU 24 AOUT 1944,false,Vénissieux,69259
tcl_sytral.tclarret.34854,34854,Univ. Lyon 1 Gerland,60A:R,true,false,false,18232,2024-09-23T03:02:12,2024-09-23T06:00:18,POINT (4.826498400043894 45.72664348126159),31 AVENUE TONY GARNIER,false,Lyon 7e Arrondissement,69387
tcl_sytral.tclarret.35956,35956,Parc Tete d'Or Duquesne,C1A:R,true,false,false,18167,2024-09-23T03:02:12,2024-09-23T06:00:18,POINT (4.851112469905148 45.77340493558569),48 BOULEVARD DES BELGES,false,Lyon 6e Arrondissement,69386
tcl_sytral.tclarret.37115,37115,Institut Pasteur,60A:A,true,false,false,18233,2024-09-23T03:02:12,2024-09-23T06:00:18,POINT (4.824430994004678 45.727535442454574),22 AVENUE TONY GARNIER,false,Lyon 7e Arrondissement,69387
tcl_sytral.tclarret.37116,37116,Univ. Lyon 1 Gerland,60A:A,true,false,false,18234,2024-09-23T03:02:12,2024-09-23T06:00:18,POINT (4.827407123688332 45.72656030445674),29 AVENUE TONY GARNIER,true,Lyon 7e Arrondissement,69387
tcl_sytral.tclarret.37117,37117,Stade de Gerland Le LOU,"60A:A,60A:R",true,false,false,18235,2024-09-23T03:02:12,2024-09-23T06:00:18,POINT (4.831647252603464 45.72653810628717),AVENUE TONY GARNIER,false,Lyon 7e Arrondissement,69387
tcl_sytral.tclarret.37275,37275,Gare de Vénissieux,"ZI1A:A,ZI1A:R",true,false,false,18236,2024-09-23T03:02:12,2024-09-23T06:00:18,POINT (4.888197788933196 45.706327599237554),1 BOULEVARD AMBROISE CROIZAT,false,Vénissieux,69259
tcl_sytral.tclarret.37295,37295,Gare de Vénissieux,62A:A,true,false,false,18237,2024-09-23T03:02:12,2024-09-23T06:00:18,POINT (4.888770316781975 45.70620655793937),1 RUE DES COMBATS DU 24 AOUT 1944,false,Vénissieux,69259
tcl_sytral.tclarret.40896,40896,Pr Bernard,64A:A,true,false,false,18240,2024-09-23T03:02:12,2024-09-23T06:00:18,POINT (4.844144485016784 45.72274851909025),12 RUE PROFESSEUR JEAN BERNARD,false,Lyon 7e Arrondissement,69387
tcl_sytral.tclarret.43658,43658,Ecole Nationale Musique,27A:R,true,false,false,15974,2024-09-23T03:02:12,2024-09-23T06:00:18,POINT (4.874142280302647 45.76737806139997),59 RUE ANATOLE FRANCE,false,Villeurbanne,69266
tcl_sytral.tclarret.42774,42774,Chambaud de la Bruyere,60A:A,true,false,false,18241,2024-09-23T03:02:12,2024-09-23T06:00:18,POINT (4.836798306221702 45.72619841618058),72 AVENUE TONY GARNIER,false,Lyon 7e Arrondissement,69387
tcl_sytral.tclarret.42775,42775,Chambaud de la Bruyere,60A:R,true,false,false,18242,2024-09-23T03:02:12,2024-09-23T06:00:18,POINT (4.8369574603977386 45.726315484827296),72 AVENUE TONY GARNIER,true,Lyon 7e Arrondissement,69387
tcl_sytral.tclarret.42896,42896,Duchere Av.de Champagne,"21A:R,61B:R,S11A:A",true,false,false,15865,2024-09-23T03:02:12,2024-09-23T06:00:18,POINT (4.797141040219287 45.79066013784811),20 AVENUE DE LANESSAN,true,Champagne-au-Mont-d'Or,69040
tcl_sytral.tclarret.42914,42914,Mediatheque,"50A:R,ZI1A:R",true,false,false,15866,2024-09-23T03:02:12,2024-09-23T06:00:18,POINT (4.936259564605905 45.694332111758214),11 BOULEVARD EDOUARD HERRIOT,false,Saint-Priest,69290
tcl_sytral.tclarret.42958,42958,Sathonay Mairie,33A:A,true,false,false,15871,2024-09-23T03:02:12,2024-09-23T06:00:18,POINT (4.874384638542641 45.82360755161763),3 AVENUE DE PEROUGES,true,Sathonay-Camp,69292
tcl_sytral.tclarret.43221,43221,Z.I. Vaulx-en-Velin Est,"ZI3A:A,ZI3A:R",false,false,false,15909,2024-09-23T03:02:12,2024-09-23T06:00:18,POINT (4.934044395167313 45.77727829093593),14 RUE PIERRE MENDES FRANCE,false,Vaulx-en-Velin,69256
tcl_sytral.tclarret.43222,43222,Cordeliers,"C13B:R,C14A:R,C3A:A,PL1A:A",true,false,false,15910,2024-09-23T03:02:12,2024-09-23T06:00:18,POINT (4.835811244124448 45.76392218849311),18BIS RUE DE LA REPUBLIQUE,false,Lyon 2e Arrondissement,69382
tcl_sytral.tclarret.43224,43224,Cordeliers,"27A:A,C5A:A",true,false,false,15911,2024-09-23T03:02:12,2024-09-23T06:00:18,POINT (4.836650282945151 45.7630591976814),2 RUE GROLEE,true,Lyon 2e Arrondissement,69382
tcl_sytral.tclarret.43225,43225,Cordeliers,9B:A,true,false,false,15912,2024-09-23T03:02:12,2024-09-23T06:00:18,POINT (4.836749233580288 45.762831154637574),4 RUE GROLEE,true,Lyon 2e Arrondissement,69382
tcl_sytral.tclarret.43226,43226,Cordeliers,"9B:A,9B:R",true,false,false,15913,2024-09-23T03:02:12,2024-09-23T06:00:18,POINT (4.838101197272529 45.76299114484413),1 QUAI JULES COURMONT,false,Lyon 2e Arrondissement,69382
tcl_sytral.tclarret.43274,43274,Carrefour Liberation,"5A:A,73D:A,C21A:A,C21A:R",true,false,false,15914,2024-09-23T03:02:12,2024-09-23T06:00:18,POINT (4.7749464559217065 45.7584868628075),169 AVENUE CHARLES DE GAULLE,false,Tassin-la-Demi-Lune,69244
tcl_sytral.tclarret.43295,43295,Bergeron,C24E:R,true,false,false,15915,2024-09-23T03:02:12,2024-09-23T06:00:18,POINT (4.721957371807389 45.7458001093597),25 RUE CENTRALE,true,Craponne,69069
tcl_sytral.tclarret.43298,43298,Nelli,52D:A,true,false,false,15916,2024-09-23T03:02:12,2024-09-23T06:00:18,POINT (4.9289778377584685 45.760400479791926),49 AVENUE ROGER SALENGRO,true,Vaulx-en-Velin,69256
tcl_sytral.tclarret.43299,43299,Nelli,52D:R,true,false,false,15917,2024-09-23T03:02:12,2024-09-23T06:00:18,POINT (4.929119594254407 45.76122534563262),43 AVENUE ROGER SALENGRO,false,Vaulx-en-Velin,69256
tcl_sytral.tclarret.43301,43301,C. Cial Sept Chemins,52D:R,true,false,false,15919,2024-09-23T03:02:12,2024-09-23T06:00:18,POINT (4.931496286400464 45.74698712247717),23 RUE DES 7 CHEMINS,false,Vaulx-en-Velin,69256
tcl_sytral.tclarret.43645,43645,Charcot,95A:A,true,false,false,15967,2024-09-23T03:02:12,2024-09-23T06:00:18,POINT (4.993520508522279 45.78614007945138),67 RUE VICTOR HUGO,false,Meyzieu,69282
tcl_sytral.tclarret.43647,43647,Frederic Mistral,95A:R,true,false,false,15968,2024-09-23T03:02:12,2024-09-23T06:00:18,POINT (4.995275031352136 45.782199794621135),28 RUE VICTOR HUGO,false,Meyzieu,69282
tcl_sytral.tclarret.43648,43648,Verdun - Victor Hugo,95A:R,true,false,false,15969,2024-09-23T03:02:12,2024-09-23T06:00:18,POINT (4.996842143256479 45.77975182578091),2 RUE VICTOR HUGO,true,Meyzieu,69282
tcl_sytral.tclarret.43649,43649,Meyzieu Le Carreau,"67A:R,95A:A",false,false,false,15970,2024-09-23T03:02:12,2024-09-23T06:00:18,POINT (4.9895915747783075 45.774845690562145),53 AVENUE DU CARREAU,false,Meyzieu,69282
tcl_sytral.tclarret.43650,43650,Rousseau,95A:A,true,false,false,15971,2024-09-23T03:02:12,2024-09-23T06:00:18,POINT (4.990763511936122 45.7722074854847),32 AVENUE DU CARREAU,true,Meyzieu,69282
